"ii","Dim2","rr","Val"
"isr","gro","AFR",0.0313603119172522
"isr","gro","IDZ",5.34714281844351E-5
"isr","v_f","CHN",0.0411171823092205
"isr","v_f","JPN",0.0338858207008696
"isr","v_f","KOR",0.000116875975720729
"isr","v_f","TWN",3.3670600416103E-6
"isr","v_f","IND",0.000767551015758733
"isr","v_f","CAN",0.011560370595185
"isr","v_f","USA",0.0997736239310591
"isr","v_f","MEX",0.000102307367040779
"isr","v_f","BRA",0.000927839720075816
"isr","v_f","RUS",0.00448905052073816
"isr","v_f","LAM",0.0139725276216183
"isr","v_f","EUR",0.0576684017187108
"isr","v_f","ROE",0.0411893822987364
"isr","v_f","ASI",0.000262601571475179
"isr","v_f","REA",0.00802155290264847
"isr","v_f","ANZ",0.00339396311268299
"isr","v_f","MES",0.102568293685189
"isr","v_f","AFR",0.0704369851465969
"isr","v_f","IDZ",0.000148740887291605
"isr","osd","CHN",0.00391312403903735
"isr","osd","JPN",0.000800458668359761
"isr","osd","KOR",3.45659067035084E-5
"isr","osd","IND",6.76421068552357E-5
"isr","osd","CAN",0.0172141853300906
"isr","osd","USA",0.105480918157922
"isr","osd","MEX",5.92861096439809E-7
"isr","osd","BRA",0.00570445424804952
"isr","osd","RUS",0.000458175113923925
"isr","osd","LAM",0.0035394335028882
"isr","osd","EUR",0.00905380939789443
"isr","osd","ROE",0.00104580203983622
"isr","osd","ASI",0.00362945754410968
"isr","osd","REA",0.00351958494291886
"isr","osd","ANZ",0.000318878709035777
"isr","osd","MES",0.00670131442367235
"isr","osd","AFR",0.0105642959537562
"isr","osd","IDZ",0.000214625935689025
"isr","c_b","CHN",0.0016808964295789
"isr","c_b","JPN",0.00213941992608554
"isr","c_b","IND",2.36678629319968E-5
"isr","c_b","CAN",0.000942386067315005
"isr","c_b","USA",0.000785528663146389
"isr","c_b","MEX",3.78488973900348E-5
"isr","c_b","BRA",0.00480544390105961
"isr","c_b","RUS",0.000422563545878429
"isr","c_b","LAM",0.00418556607449074
"isr","c_b","EUR",0.00368837479274271
"isr","c_b","ROE",0.000894636842399358
"isr","c_b","ASI",0.000561877757352962
"isr","c_b","REA",0.00352071397485349
"isr","c_b","ANZ",0.000261027057217673
"isr","c_b","MES",0.000172087543029804
"isr","c_b","AFR",0.0110383455658279
"isr","c_b","IDZ",0.000484020982017804
"isr","pfb","CHN",0.00668593073926332
"isr","pfb","IND",7.72774942468987E-5
"isr","pfb","CAN",0.00220718122605358
"isr","pfb","USA",0.0348404707497152
"isr","pfb","MEX",3.35537732643923E-5
"isr","pfb","BRA",0.00104213724723472
"isr","pfb","RUS",5.62464277351056E-5
"isr","pfb","LAM",0.00397306892106252
"isr","pfb","EUR",0.000520542175133249
"isr","pfb","ROE",0.0137472027787227
"isr","pfb","ASI",5.50669068998349E-5
"isr","pfb","REA",0.00615706859378799
"isr","pfb","ANZ",0.00154738474141103
"isr","pfb","MES",0.00987921878295285
"isr","pfb","AFR",0.050227772524244
"isr","pfb","IDZ",2.14220046204205E-6
"isr","ocr","CHN",0.000434408139497445
"isr","ocr","JPN",0.0144877304293689
"isr","ocr","KOR",0.0001226160942114
"isr","ocr","IND",0.000642998010622569
"isr","ocr","CAN",0.00665910341129938
"isr","ocr","USA",0.0231304033211522
"isr","ocr","MEX",1.95970755957367E-5
"isr","ocr","BRA",0.00696880083761493
"isr","ocr","RUS",8.97628860752265E-6
"isr","ocr","LAM",0.0169454285776743
"isr","ocr","EUR",0.0396638440588899
"isr","ocr","ROE",0.00113778172463521
"isr","ocr","ASI",0.000400774279802836
"isr","ocr","REA",0.000746551006328103
"isr","ocr","ANZ",0.000980248563545426
"isr","ocr","MES",0.00200821959617096
"isr","ocr","AFR",0.0157386724430913
"isr","ocr","IDZ",0.000116638800833902
"isr","ctl","CHN",0.0116935819048612
"isr","ctl","JPN",0.00707634895588836
"isr","ctl","KOR",0.000105852913047098
"isr","ctl","IND",3.64002665107484E-5
"isr","ctl","CAN",0.00368248942992526
"isr","ctl","USA",0.0790314931591998
"isr","ctl","MEX",9.65107967290913E-5
"isr","ctl","BRA",0.00190988239368633
"isr","ctl","RUS",0.000719273686035399
"isr","ctl","LAM",0.00342241006753629
"isr","ctl","EUR",0.0323591146388476
"isr","ctl","ROE",0.00619216429893174
"isr","ctl","ASI",0.000354356820703463
"isr","ctl","REA",0.000799284064792792
"isr","ctl","ANZ",0.00794403807409097
"isr","ctl","MES",0.0210518698430268
"isr","ctl","AFR",0.00231524848108242
"isr","ctl","IDZ",7.44094956107769E-6
"isr","oap","CHN",0.0318285415561046
"isr","oap","JPN",0.0106957135760813
"isr","oap","KOR",9.49504366457074E-5
"isr","oap","TWN",0.00152298365309
"isr","oap","IND",1.8614970829799E-5
"isr","oap","CAN",0.00289412802824458
"isr","oap","USA",0.046738341145077
"isr","oap","MEX",0.000129559486747745
"isr","oap","BRA",0.0029724380481666
"isr","oap","RUS",0.000686836578191292
"isr","oap","LAM",0.00436076755028984
"isr","oap","EUR",0.0438343429220565
"isr","oap","ROE",0.00277768380602102
"isr","oap","ASI",0.00521403655797401
"isr","oap","REA",0.00139061856853215
"isr","oap","ANZ",0.00109706726718385
"isr","oap","MES",0.0201874247721748
"isr","oap","AFR",0.00154819465838387
"isr","oap","IDZ",9.29333332783505E-6
"isr","rmk","CHN",0.00187521705609808
"isr","rmk","JPN",0.0323162385211545
"isr","rmk","KOR",2.20552331570791E-5
"isr","rmk","IND",5.05783991719886E-5
"isr","rmk","CAN",0.00452237326067367
"isr","rmk","USA",0.0318368283703347
"isr","rmk","MEX",0.000120663838803357
"isr","rmk","BRA",0.00203255775869164
"isr","rmk","RUS",0.00140794616937873
"isr","rmk","LAM",0.0034981970497056
"isr","rmk","EUR",0.0339304386298347
"isr","rmk","ROE",0.00393335580136233
"isr","rmk","ASI",9.55730011335379E-6
"isr","rmk","REA",0.0015028905842523
"isr","rmk","ANZ",0.00808974388360981
"isr","rmk","MES",0.0232902257102322
"isr","rmk","AFR",0.00166258629687038
"isr","rmk","IDZ",8.5294802281241E-7
"isr","wol","CHN",0.0186883259586201
"isr","wol","JPN",0.00200430804152965
"isr","wol","KOR",4.47913524425886E-6
"isr","wol","IND",0.000109274172141428
"isr","wol","CAN",1.77085373736329E-5
"isr","wol","BRA",0.0035518755981111
"isr","wol","RUS",0.000323568734502999
"isr","wol","LAM",0.0001384981959002
"isr","wol","EUR",0.000357932085989656
"isr","wol","ROE",0.0146325189695617
"isr","wol","ASI",1.09367932891778E-6
"isr","wol","REA",0.000448842064752477
"isr","wol","ANZ",0.00195620593232628
"isr","wol","MES",0.00846369321959695
"isr","wol","AFR",0.00359863005484113
"isr","wol","IDZ",2.407625052652E-6
"isr","frs","CHN",0.0159630368744783
