"ff","Dim2","rr","Val"
"lab","vol","ASI",0.0115699336847827
"lab","vol","REA",0.00846608411956207
"lab","vol","ANZ",0.0507672596945606
"lab","vol","MES",0.183786423261459
"lab","vol","AFR",0.0293140276869973
"lab","vol","IDZ",0.0159198923310183
"lab","mil","CHN",0.0162547612028834
"lab","mil","JPN",0.192801899619671
"lab","mil","KOR",0.0482198079143438
"lab","mil","TWN",0.161727114092643
"lab","mil","IND",0.000565298505759088
"lab","mil","CAN",0.157310585819072
"lab","mil","USA",0.151233948682826
"lab","mil","MEX",0.0535049345226784
"lab","mil","BRA",0.258365265973101
"lab","mil","RUS",0.273285494020378
"lab","mil","LAM",0.0725186945437121
"lab","mil","EUR",0.383644763616546
"lab","mil","ROE",0.106449110202225
"lab","mil","ASI",0.0100380801573518
"lab","mil","REA",0.00604785834792218
"lab","mil","ANZ",0.032159632068417
"lab","mil","MES",0.198221477501719
"lab","mil","AFR",0.018107607318575
"lab","mil","IDZ",0.0159199071864509
"lab","pcr","JPN",0.192801893695876
"lab","pcr","KOR",0.0482197911522601
"lab","pcr","TWN",0.161727119990958
"lab","pcr","IND",0.000565303771397129
"lab","pcr","CAN",0.157310523148771
"lab","pcr","USA",0.151233933012624
"lab","pcr","MEX",0.0535049436960906
"lab","pcr","BRA",0.258365219202445
"lab","pcr","RUS",0.273285528735138
"lab","pcr","LAM",0.0646353057597427
"lab","pcr","EUR",0.388340381335419
"lab","pcr","ROE",0.19411278422361
"lab","pcr","ASI",0.01725692738129
"lab","pcr","REA",0.011902115602636
"lab","pcr","ANZ",0.0417598741361052
"lab","pcr","MES",0.21523160329398
"lab","pcr","AFR",0.046950836186207
"lab","pcr","IDZ",0.0159199070769987
"lab","sgr","JPN",0.192801920392069
"lab","sgr","KOR",0.0482197881413957
"lab","sgr","TWN",0.161727098227557
"lab","sgr","IND",0.000565324675985083
"lab","sgr","CAN",0.157310583369321
"lab","sgr","USA",0.151233911827344
"lab","sgr","MEX",0.0535049798539875
"lab","sgr","BRA",0.258365257061861
"lab","sgr","RUS",0.273285545500152
"lab","sgr","LAM",0.0511164810664732
"lab","sgr","EUR",0.425475445048618
"lab","sgr","ROE",0.073251404800422
"lab","sgr","ASI",0.0148449923534434
"lab","sgr","REA",0.009723720271852
"lab","sgr","ANZ",0.0424900519649547
"lab","sgr","MES",0.323024362858107
"lab","sgr","AFR",0.0700528163919232
"lab","sgr","IDZ",0.0159198822174179
"lab","ofd","CHN",0.00421563385919521
"lab","ofd","JPN",0.192801915880273
"lab","ofd","KOR",0.0482197867441313
"lab","ofd","TWN",0.161727149671098
"lab","ofd","IND",0.000565309842409837
"lab","ofd","CAN",0.157310578182786
"lab","ofd","USA",0.151233941815418
"lab","ofd","MEX",0.0535049733574872
"lab","ofd","BRA",0.258365254775072
"lab","ofd","RUS",0.273285511868412
"lab","ofd","LAM",0.0719885030911061
"lab","ofd","EUR",0.370091944430524
"lab","ofd","ROE",0.100995898182378
"lab","ofd","ASI",0.00844941960996211
"lab","ofd","REA",0.0208151771549396
"lab","ofd","ANZ",0.0401260629284441
"lab","ofd","MES",0.249860347692287
"lab","ofd","AFR",0.0436620495451196
"lab","ofd","IDZ",0.015919924254723
"lab","b_t","CHN",0.00190531663756918
"lab","b_t","JPN",0.192801865656988
"lab","b_t","KOR",0.0482197955497642
"lab","b_t","TWN",0.161727123759508
"lab","b_t","IND",0.000565278901707396
"lab","b_t","CAN",0.157310596806493
"lab","b_t","USA",0.151233959632553
"lab","b_t","MEX",0.0535049899724256
"lab","b_t","BRA",0.258365250297983
"lab","b_t","RUS",0.273285489965487
"lab","b_t","LAM",0.0641893608866258
"lab","b_t","EUR",0.404176909164984
"lab","b_t","ROE",0.150511046629831
"lab","b_t","ASI",0.0100895179438244
"lab","b_t","REA",0.0163292218545304
"lab","b_t","ANZ",0.0383915481746616
"lab","b_t","MES",0.250763399227758
"lab","b_t","AFR",0.0520104590152332
"lab","b_t","IDZ",0.0159198966376158
"lab","tex","CHN",0.00512993707138635
"lab","tex","JPN",0.192801862877607
"lab","tex","KOR",0.0482197666146386
"lab","tex","TWN",0.161727140071639
"lab","tex","IND",0.000565306646253396
"lab","tex","CAN",0.157310622742322
"lab","tex","USA",0.151233952127972
"lab","tex","MEX",0.0535049128979134
"lab","tex","BRA",0.258365255625138
"lab","tex","RUS",0.273285578405963
"lab","tex","LAM",0.0643089003645047
"lab","tex","EUR",0.376092216798267
"lab","tex","ROE",0.0407155743802716
"lab","tex","ASI",0.0152514056868805
"lab","tex","REA",0.0155607616929212
"lab","tex","ANZ",0.0367405365700053
"lab","tex","MES",0.20696816569509
"lab","tex","AFR",0.03419180136155
"lab","tex","IDZ",0.0159199287044553
"lab","wap","CHN",0.012011055034614
"lab","wap","JPN",0.192801925776773
"lab","wap","KOR",0.0482197892284756
"lab","wap","TWN",0.161727101122495
"lab","wap","IND",0.000565277536857814
"lab","wap","CAN",0.15731056257936
"lab","wap","USA",0.151233967287419
"lab","wap","MEX",0.0535049344940298
"lab","wap","BRA",0.258365276723957
"lab","wap","RUS",0.273285620374976
"lab","wap","LAM",0.0691764393280438
"lab","wap","EUR",0.360355269319356
"lab","wap","ROE",0.0772415052601513
"lab","wap","ASI",0.0114917191624187
"lab","wap","REA",0.0187125705860788
"lab","wap","ANZ",0.0401219887816578
"lab","wap","MES",0.273425931646109
"lab","wap","AFR",0.040983400267078
"lab","wap","IDZ",0.0159199219593829
"lab","lea","CHN",0.00355347469277162
"lab","lea","JPN",0.192801917850274
"lab","lea","KOR",0.0482197920163679
"lab","lea","TWN",0.161727126655105
"lab","lea","IND",0.000565268062738021
"lab","lea","CAN",0.157310600808115
"lab","lea","USA",0.151233932622567
"lab","lea","MEX",0.0535049546551843
"lab","lea","BRA",0.258365258654648
"lab","lea","RUS",0.273285538352192
"lab","lea","LAM",0.0592896160681929
"lab","lea","EUR",0.403858969628817
"lab","lea","ROE",0.127609446256977
"lab","lea","ASI",0.0152757450144001
"lab","lea","REA",0.0140416746011213
"lab","lea","ANZ",0.0311854108459918
"lab","lea","MES",0.310874976226633
"lab","lea","AFR",0.0480545378337411
"lab","lea","IDZ",0.0159199172495201
"lab","lum","CHN",0.0017260480718878
"lab","lum","JPN",0.192801928556513
"lab","lum","KOR",0.0482197910506833
"lab","lum","TWN",0.161727124636326
"lab","lum","IND",0.000565329030720955
"lab","lum","CAN",0.157310610309513
"lab","lum","USA",0.151233930965889
"lab","lum","MEX",0.0535050259512132
"lab","lum","BRA",0.258365252507279
"lab","lum","RUS",0.273285513213391
"lab","lum","LAM",0.0737912427880532
"lab","lum","EUR",0.385599933224738
"lab","lum","ROE",0.158090747065038
"lab","lum","ASI",0.013272253042069
"lab","lum","REA",0.0173091580306916
"lab","lum","ANZ",0.0375560927204612
"lab","lum","MES",0.296446430860532
"lab","lum","AFR",0.0596558060588834
"lab","lum","IDZ",0.0159198916260052
"lab","ppp","CHN",0.006479212031612
"lab","ppp","JPN",0.192801895072069
"lab","ppp","KOR",0.0482198111997438
"lab","ppp","TWN",0.16172716130631
"lab","ppp","IND",0.00056530947700592
"lab","ppp","CAN",0.157310577559714
"lab","ppp","USA",0.151233928141857
"lab","ppp","MEX",0.0535049595313253
"lab","ppp","BRA",0.258365227819733
"lab","ppp","RUS",0.273285498081844
"lab","ppp","LAM",0.0794159362572111
"lab","ppp","EUR",0.380666696961038
"lab","ppp","ROE",0.101638742961131
"lab","ppp","ASI",0.0117233135763389
"lab","ppp","REA",0.034014721571497
"lab","ppp","ANZ",0.039387640764965
"lab","ppp","MES",0.212449498510374
"lab","ppp","AFR",0.0362440130202876
"lab","ppp","IDZ",0.0159198752438047
"lab","p_c","JPN",0.19280190571939
"lab","p_c","KOR",0.0482198133213746
"lab","p_c","TWN",0.161727167766938
"lab","p_c","IND",0.000565257619282216
"lab","p_c","CAN",0.157310595578403
"lab","p_c","USA",0.151233934824611
"lab","p_c","MEX",0.053505004569412
"lab","p_c","BRA",0.258365225706298
"lab","p_c","RUS",0.273285498949402
"lab","p_c","LAM",0.0505036313363387
"lab","p_c","EUR",0.337310499691126
"lab","p_c","ROE",0.234835874940869
"lab","p_c","ASI",0.0150927401966727
"lab","p_c","REA",0.0167318971453434
"lab","p_c","ANZ",0.0439356292290457
"lab","p_c","MES",0.282976529421027
"lab","p_c","AFR",0.035771037772579
"lab","p_c","IDZ",0.0159199022504204
"lab","crp","CHN",0.0017794376761336
"lab","crp","JPN",0.192801867329292
"lab","crp","KOR",0.0482197546606377
"lab","crp","TWN",0.161727141199707
"lab","crp","IND",0.000565265830730232
"lab","crp","CAN",0.157310592913315
"lab","crp","USA",0.151233947114497
"lab","crp","MEX",0.0535049964240433
"lab","crp","BRA",0.258365214286694
"lab","crp","RUS",0.273285496542035
"lab","crp","LAM",0.0743590408664533
"lab","crp","EUR",0.387552193005575
"lab","crp","ROE",0.0971116107225194
"lab","crp","ASI",0.0133323542638106
"lab","crp","REA",0.0173796867730462
"lab","crp","ANZ",0.0384211365736942
"lab","crp","MES",0.224645093069429
"lab","crp","AFR",0.038774187384132
"lab","crp","IDZ",0.0159199330871466
"lab","nmm","CHN",0.000260393775744553
"lab","nmm","JPN",0.192801913775606
"lab","nmm","KOR",0.0482197720025406
"lab","nmm","TWN",0.161727115318654
"lab","nmm","IND",0.000565294341227146
"lab","nmm","CAN",0.15731059476703
"lab","nmm","USA",0.151233887872448
"lab","nmm","MEX",0.0535049982155394
"lab","nmm","BRA",0.258365255714304
"lab","nmm","RUS",0.273285587580987
"lab","nmm","LAM",0.0677371150761254
"lab","nmm","EUR",0.399257801203414
"lab","nmm","ROE",0.0887048753068499
"lab","nmm","ASI",0.0120105496225954
"lab","nmm","REA",0.0187117477753794
"lab","nmm","ANZ",0.0392938888132127
"lab","nmm","MES",0.276783055192819
"lab","nmm","AFR",0.0269412405231676
"lab","nmm","IDZ",0.0159198852982744
"lab","i_s","CHN",0.000631349278120891
"lab","i_s","JPN",0.192801926706171
"lab","i_s","KOR",0.0482197541159897
"lab","i_s","TWN",0.16172715088478
"lab","i_s","IND",0.000565313903279139
"lab","i_s","CAN",0.157310604651948
"lab","i_s","USA",0.151233933974994
"lab","i_s","MEX",0.0535049653446726
"lab","i_s","BRA",0.258365203851223
"lab","i_s","RUS",0.273285527133312
"lab","i_s","LAM",0.0678703908483599
"lab","i_s","EUR",0.406289015815467
"lab","i_s","ROE",0.132217369748135
"lab","i_s","ASI",0.0138307078311071
"lab","i_s","REA",0.115392619571228
"lab","i_s","ANZ",0.0439085111190729
"lab","i_s","MES",0.23670040447872
"lab","i_s","AFR",0.0345615221128241
"lab","i_s","IDZ",0.0159199110345242
"lab","nfm","CHN",0.00109731798340687
"lab","nfm","JPN",0.192801889560952
"lab","nfm","KOR",0.0482197812970422
"lab","nfm","TWN",0.161727130170495
"lab","nfm","IND",0.000565274360949081
"lab","nfm","CAN",0.15731061881862
"lab","nfm","USA",0.151233939480947
"lab","nfm","MEX",0.0535049934418117
"lab","nfm","BRA",0.258365254036766
"lab","nfm","RUS",0.273285563121238
"lab","nfm","LAM",0.0505681050914562
"lab","nfm","EUR",0.377121648438261
"lab","nfm","ROE",0.0941611464875289
"lab","nfm","ASI",0.0115578673860552
"lab","nfm","REA",0.0464707041140013
"lab","nfm","ANZ",0.0490853726881462
"lab","nfm","MES",0.29794151613726
"lab","nfm","AFR",0.0303187007534826
"lab","nfm","IDZ",0.0159199267969828
"lab","fmp","CHN",0.00201681643227467
"lab","fmp","JPN",0.192801937362438
"lab","fmp","KOR",0.048219785272557
"lab","fmp","TWN",0.161727113106716
"lab","fmp","IND",0.000565296463749419
"lab","fmp","CAN",0.157310600643168
"lab","fmp","USA",0.151233936926629
"lab","fmp","MEX",0.0535049579922797
"lab","fmp","BRA",0.258365210772926
"lab","fmp","RUS",0.273285515404125
"lab","fmp","LAM",0.0648259934153453
"lab","fmp","EUR",0.406987447008594
"lab","fmp","ROE",0.0994361760315988
"lab","fmp","ASI",0.0115541558106213
"lab","fmp","REA",0.0423187064680226
"lab","fmp","ANZ",0.0391059054728131
"lab","fmp","MES",0.249877703879929
"lab","fmp","AFR",0.0348378569518117
"lab","fmp","IDZ",0.0159199399325545
"lab","mvh","CHN",0.00291809377993109
"lab","mvh","JPN",0.192801933987222
"lab","mvh","KOR",0.0482198021387921
"lab","mvh","TWN",0.161727143673656
"lab","mvh","IND",0.00056530406491568
"lab","mvh","CAN",0.157310587111492
"lab","mvh","USA",0.151233949019489
"lab","mvh","MEX",0.0535050061259811
"lab","mvh","BRA",0.258365246399039
"lab","mvh","RUS",0.273285544112609
"lab","mvh","LAM",0.0772336597077504
"lab","mvh","EUR",0.406435821847497
"lab","mvh","ROE",0.1580235976597
"lab","mvh","ASI",0.0137591678332504
"lab","mvh","REA",0.0425334414237412
"lab","mvh","ANZ",0.0394589415452101
"lab","mvh","MES",0.301774876157748
"lab","mvh","AFR",0.0480740917997617
"lab","mvh","IDZ",0.0159199089098732
"lab","otn","CHN",0.00352869607543401
"lab","otn","JPN",0.19280191892272
"lab","otn","KOR",0.0482198105523489
"lab","otn","TWN",0.161727130584511
"lab","otn","IND",0.000565294541421079
"lab","otn","CAN",0.157310529832593
"lab","otn","USA",0.151233945872834
"lab","otn","MEX",0.0535049536839779
"lab","otn","BRA",0.258365260958783
"lab","otn","RUS",0.27328551863696
"lab","otn","LAM",0.100107356316039
"lab","otn","EUR",0.390521913200923
"lab","otn","ROE",0.180325277924448
"lab","otn","ASI",0.0120092692329086
"lab","otn","REA",0.0162400799714662
"lab","otn","ANZ",0.041892747770913
"lab","otn","MES",0.313318488317338
"lab","otn","AFR",0.10858598789608
"lab","otn","IDZ",0.0159198905643585
"lab","ele","CHN",0.00159645422736067
"lab","ele","JPN",0.192801892325967
"lab","ele","KOR",0.0482198140874142
"lab","ele","TWN",0.161727122886852
"lab","ele","IND",0.000565312026073368
"lab","ele","CAN",0.15731064328648
"lab","ele","USA",0.151233940746004
"lab","ele","MEX",0.053505008952122
"lab","ele","BRA",0.258365245925245
"lab","ele","RUS",0.273285531319103
"lab","ele","LAM",0.137659350784036
"lab","ele","EUR",0.393599228812276
"lab","ele","ROE",0.130971587134558
"lab","ele","ASI",0.0109304295439377
"lab","ele","REA",0.0394353038759117
"lab","ele","ANZ",0.0399597842558028
"lab","ele","MES",0.223737865059771
"lab","ele","AFR",0.0395175753886407
"lab","ele","IDZ",0.0159198717257138
"lab","ome","CHN",0.00158259966218356
"lab","ome","JPN",0.192801931436696
"lab","ome","KOR",0.0482197765266878
"lab","ome","TWN",0.161727136838601
"lab","ome","IND",0.000565276428279692
"lab","ome","CAN",0.157310556408548
"lab","ome","USA",0.151233935515171
"lab","ome","MEX",0.0535049563911876
"lab","ome","BRA",0.258365235360987
"lab","ome","RUS",0.273285516073983
"lab","ome","LAM",0.0878336236884496
"lab","ome","EUR",0.393642611775878
"lab","ome","ROE",0.12313683927454
"lab","ome","ASI",0.0113507432578981
"lab","ome","REA",0.030971817456313
"lab","ome","ANZ",0.0367584775843809
"lab","ome","MES",0.272691453102212
"lab","ome","AFR",0.046667247573749
"lab","ome","IDZ",0.0159199311688968
"lab","omf","CHN",0.00105821336665454
"lab","omf","JPN",0.192801930707249
"lab","omf","KOR",0.0482197643448676
"lab","omf","TWN",0.161727122123149
"lab","omf","IND",0.000565307709154073
"lab","omf","CAN",0.157310576565607
"lab","omf","USA",0.151233937633761
"lab","omf","MEX",0.0535049510907433
"lab","omf","BRA",0.258365255849768
"lab","omf","RUS",0.273285496504415
"lab","omf","LAM",0.0868582426786552
"lab","omf","EUR",0.382259109675217
"lab","omf","ROE",0.11702392617823
"lab","omf","ASI",0.011522560725499
"lab","omf","REA",0.025475983669018
"lab","omf","ANZ",0.0394332787692002
"lab","omf","MES",0.260512626688576
"lab","omf","AFR",0.0315142310305578
"lab","omf","IDZ",0.0159199152908246
"lab","ely","CHN",0.00340910482885695
"lab","ely","JPN",0.19280194299926
"lab","ely","KOR",0.0482197649530253
"lab","ely","TWN",0.161727161723594
"lab","ely","IND",0.000565291772994312
"lab","ely","CAN",0.15731054427134
"lab","ely","USA",0.151233953558574
"lab","ely","MEX",0.0535049862027259
"lab","ely","BRA",0.258365223067935
"lab","ely","RUS",0.273285538935821
"lab","ely","LAM",0.0598046632385255
"lab","ely","EUR",0.394769530138933
"lab","ely","ROE",0.197732454019023
"lab","ely","ASI",0.00987557916246048
"lab","ely","REA",0.0265198108489627
"lab","ely","ANZ",0.038579921552291
"lab","ely","MES",0.196359446098623
"lab","ely","AFR",0.0579587341306101
"lab","ely","IDZ",0.0159199023822884
"lab","wtr","CHN",0.010028148638737
"lab","wtr","JPN",0.192801922545813
"lab","wtr","KOR",0.0482198253166061
"lab","wtr","TWN",0.161727128662705
"lab","wtr","IND",0.000565274174196131
"lab","wtr","CAN",0.157310599431155
"lab","wtr","USA",0.151233983902105
"lab","wtr","MEX",0.0535049416445303
"lab","wtr","BRA",0.258365240484904
"lab","wtr","RUS",0.273285538779336
"lab","wtr","LAM",0.084434209478481
"lab","wtr","EUR",0.389992137334386
"lab","wtr","ROE",0.0843072378573896
"lab","wtr","ASI",0.0118577668706663
"lab","wtr","REA",0.0380074978086922
"lab","wtr","ANZ",0.0410690668847237
"lab","wtr","MES",0.278121822935013
"lab","wtr","AFR",0.0721692015309475
"lab","wtr","IDZ",0.015919921154071
"lab","cns","CHN",0.00209329432354803
"lab","cns","JPN",0.192801940450867
"lab","cns","KOR",0.0482197868028155
"lab","cns","TWN",0.161727134803788
"lab","cns","IND",0.000565299159541354
"lab","cns","CAN",0.157310615208062
"lab","cns","USA",0.151233920143915
"lab","cns","MEX",0.0535049761471289
"lab","cns","BRA",0.258365266250371
"lab","cns","RUS",0.273285523073432
"lab","cns","LAM",0.0680317737791164
"lab","cns","EUR",0.389049401324906
"lab","cns","ROE",0.0928145684701566
"lab","cns","ASI",0.00996431735545405
"lab","cns","REA",0.0343205390196007
"lab","cns","ANZ",0.0406438747896707
"lab","cns","MES",0.277450309679188
"lab","cns","AFR",0.0348971002577428
"lab","cns","IDZ",0.0159199462893795
"lab","trd","CHN",0.0197452949552845
"lab","trd","JPN",0.192801884320185
"lab","trd","KOR",0.0482197618684631
"lab","trd","TWN",0.161727161494891
"lab","trd","IND",0.000565298077403691
"lab","trd","CAN",0.157310555989476
"lab","trd","USA",0.151233956568469
"lab","trd","MEX",0.0535049522029245
"lab","trd","BRA",0.258365258222639
"lab","trd","RUS",0.273285466119461
"lab","trd","LAM",0.0694459260342737
"lab","trd","EUR",0.325677860028756
"lab","trd","ROE",0.0530669029050944
"lab","trd","ASI",0.0121757775462884
"lab","trd","REA",0.0311591906882207
"lab","trd","ANZ",0.0404706254460839
"lab","trd","MES",0.245789220396246
"lab","trd","AFR",0.0777511421491953
"lab","trd","IDZ",0.0159198852477791
"lab","otp","CHN",0.0103008770526049
"lab","otp","JPN",0.192801931446915
"lab","otp","KOR",0.048219784173454
"lab","otp","TWN",0.161727121461655
"lab","otp","IND",0.000565319424705919
"lab","otp","CAN",0.157310549412134
"lab","otp","USA",0.151233926253488
"lab","otp","MEX",0.0535049943603337
"lab","otp","BRA",0.25836523177725
"lab","otp","RUS",0.273285538326558
"lab","otp","LAM",0.0693416183821454
"lab","otp","EUR",0.37742294903908
"lab","otp","ROE",0.111233765622674
"lab","otp","ASI",0.0106322867098742
"lab","otp","REA",0.0294112767849751
"lab","otp","ANZ",0.0409545833523052
"lab","otp","MES",0.224414128571761
"lab","otp","AFR",0.051466578589523
"lab","otp","IDZ",0.0159199197912581
"lab","wtp","CHN",0.00468352703119558
"lab","wtp","JPN",0.192801932578958
"lab","wtp","KOR",0.0482198029936217
"lab","wtp","TWN",0.161727189796695
"lab","wtp","IND",0.000565276978534048
"lab","wtp","CAN",0.157310596670459
"lab","wtp","USA",0.151233831719071
"lab","wtp","MEX",0.0535049578968372
"lab","wtp","BRA",0.258365253894301
"lab","wtp","RUS",0.273285491724736
"lab","wtp","LAM",0.0846376395842726
"lab","wtp","EUR",0.309573824157597
"lab","wtp","ROE",0.0686761183142983
"lab","wtp","ASI",0.0120391119198305
"lab","wtp","REA",0.0225747050038058
"lab","wtp","ANZ",0.0376985617424042
"lab","wtp","MES",0.210269778904489
"lab","wtp","AFR",0.0464758738265102
"lab","wtp","IDZ",0.0159198899903888
"lab","atp","CHN",0.026362366534642
"lab","atp","JPN",0.192801886846382
"lab","atp","KOR",0.048219807703661
"lab","atp","TWN",0.161727137190414
"lab","atp","IND",0.000565286691735642
"lab","atp","CAN",0.157310623930467
"lab","atp","USA",0.15123396226597
"lab","atp","MEX",0.0535049540795885
"lab","atp","BRA",0.258365209329055
"lab","atp","RUS",0.273285588148604
"lab","atp","LAM",0.0863535798496613
"lab","atp","EUR",0.366766719846763
"lab","atp","ROE",0.124536006375201
"lab","atp","ASI",0.0129234192336026
"lab","atp","REA",0.0479887211593214
"lab","atp","ANZ",0.0395594469813417
"lab","atp","MES",0.192047533624364
"lab","atp","AFR",0.0504626522361008
"lab","atp","IDZ",0.0159199243764309
"lab","cmn","CHN",0.00392424066974081
"lab","cmn","JPN",0.192801875017305
"lab","cmn","KOR",0.0482197726581392
"lab","cmn","TWN",0.161727163359737
"lab","cmn","IND",0.000565301259073504
"lab","cmn","CAN",0.157310604145531
"lab","cmn","USA",0.151233911321382
"lab","cmn","MEX",0.0535050496735503
"lab","cmn","BRA",0.258365237664376
"lab","cmn","RUS",0.273285534994929
"lab","cmn","LAM",0.0828584006715408
"lab","cmn","EUR",0.37036887275019
"lab","cmn","ROE",0.12563363718627
"lab","cmn","ASI",0.0107437394444814
"lab","cmn","REA",0.0389893527677377
"lab","cmn","ANZ",0.0394356368511175
"lab","cmn","MES",0.20661664878254
"lab","cmn","AFR",0.0530549252311708
"lab","cmn","IDZ",0.0159198828511455
"lab","ofi","CHN",0.0108038046908387
"lab","ofi","JPN",0.19280198583078
"lab","ofi","KOR",0.048219793174505
"lab","ofi","TWN",0.161727116919426
"lab","ofi","IND",0.000565308571351123
"lab","ofi","CAN",0.15731057019202
"lab","ofi","USA",0.15123395083281
"lab","ofi","MEX",0.0535049952994725
"lab","ofi","BRA",0.258365242165843
"lab","ofi","RUS",0.273285491454794
"lab","ofi","LAM",0.0855527506707441
"lab","ofi","EUR",0.38600435635764
"lab","ofi","ROE",0.0385280865742312
"lab","ofi","ASI",0.01117310556209
"lab","ofi","REA",0.0302539090823346
"lab","ofi","ANZ",0.0408238930098944
"lab","ofi","MES",0.172286894524962
"lab","ofi","AFR",0.0852777271167039
"lab","ofi","IDZ",0.0159198939660571
"cap","isr","CHN",0.00281844142399976
"cap","isr","JPN",0.0316451805305864
"cap","isr","KOR",0.00394297649252162
"cap","isr","TWN",0.0189340317917408
"cap","isr","IND",0.000565314220369206
"cap","isr","CAN",0.0415360720533016
"cap","isr","USA",0.0325211769069931
"cap","isr","MEX",0.00278977292859284
"cap","isr","BRA",0.0123390029158676
"cap","isr","RUS",0.0211084440731264
"cap","isr","LAM",0.00643622609303195
"cap","isr","EUR",0.0234898399985309
"cap","isr","ROE",0.0120357281979646
"cap","isr","ASI",0.00553824354534553
"cap","isr","REA",0.0083342022952169
"cap","isr","ANZ",0.0236918920816799
"cap","isr","MES",0.0123278276636897
"cap","isr","AFR",0.0158298730829749
"cap","isr","IDZ",0.00572869047484414
"cap","obs","CHN",0.0015683763444951
"cap","obs","JPN",0.031645127945942
"cap","obs","KOR",0.00394300515104118
"cap","obs","TWN",0.0189340425855591
"cap","obs","IND",0.000565314425984953
"cap","obs","CAN",0.0415360433601795
"cap","obs","USA",0.0325211853493486
"cap","obs","MEX",0.00278976849857027
"cap","obs","BRA",0.0123390467987829
"cap","obs","RUS",0.0211085344950694
"cap","obs","LAM",0.0109342166608241
"cap","obs","EUR",0.0192105666259131
"cap","obs","ROE",0.012335356719597
"cap","obs","ASI",0.00744869433344679
"cap","obs","REA",0.00857438462206399
"cap","obs","ANZ",0.0221914769840225
"cap","obs","MES",0.0132001314507415
"cap","obs","AFR",0.0134311731783136
"cap","obs","IDZ",0.00572872353412923
"cap","ros","CHN",0.000991802779852847
"cap","ros","JPN",0.0316451071540966
"cap","ros","KOR",0.00394299647562035
"cap","ros","TWN",0.018933996889072
"cap","ros","IND",0.000565303107180171
"cap","ros","CAN",0.0415360651884074
"cap","ros","USA",0.0325212157199439
"cap","ros","MEX",0.00278977182679863
"cap","ros","BRA",0.012338982109209
"cap","ros","RUS",0.0211084707281588
"cap","ros","LAM",0.0139048687873303
"cap","ros","EUR",0.0192753345674583
"cap","ros","ROE",0.0128052755943063
"cap","ros","ASI",0.00444365818027153
"cap","ros","REA",0.0151123754749446
"cap","ros","ANZ",0.0262366956090772
"cap","ros","MES",0.0160278105468841
"cap","ros","AFR",0.0120405442007406
"cap","ros","IDZ",0.00572866140011041
"cap","osg","CHN",0.000122377705136441
"cap","osg","JPN",0.0316451276662995
"cap","osg","KOR",0.00394299201584047
"cap","osg","TWN",0.0189340256635855
"cap","osg","IND",0.000565284145265021
"cap","osg","CAN",0.0415361296332892
"cap","osg","USA",0.0325211279174638
"cap","osg","MEX",0.00278979596493123
"cap","osg","BRA",0.0123390136500712
"cap","osg","RUS",0.0211084902765948
"cap","osg","LAM",0.0154402386004851
"cap","osg","EUR",0.0194908269983562
"cap","osg","ROE",0.0123710284195979
"cap","osg","ASI",0.00502920686200217
"cap","osg","REA",0.0100591355484914
"cap","osg","ANZ",0.0262196161690705
"cap","osg","MES",0.0135028959026107
"cap","osg","AFR",0.0111081472759186
"cap","osg","IDZ",0.00572868626961243
"cap","dwe","CHN",0.000691719265601186
"cap","dwe","JPN",0.0316452472033713
"cap","dwe","KOR",0.00394304696837078
"cap","dwe","TWN",0.018934012007328
"cap","dwe","IND",0.000565337650057174
"cap","dwe","CAN",0.041536116328337
"cap","dwe","USA",0.0325212683319231
"cap","dwe","MEX",0.00278975341798215
"cap","dwe","BRA",0.0123389648765488
"cap","dwe","RUS",0.0211084789324074
"cap","dwe","LAM",0.00981776031172
"cap","dwe","EUR",0.0212855302041437
"cap","dwe","ROE",0.0188862996322007
"cap","dwe","ASI",0.00368690316580049
"cap","dwe","REA",0.0124521426222419
"cap","dwe","ANZ",0.0277595846845726
"cap","dwe","MES",0.0122009380919037
"cap","dwe","AFR",0.0127089770106141
"cap","dwe","IDZ",0.00572869496911532
"cap","pdr","CHN",-0.146823552487519
"cap","pdr","JPN",-0.00174638242123082
"cap","pdr","KOR",-0.101961672069429
"cap","pdr","TWN",0.0189340136091798
"cap","pdr","IND",0.000565309944953629
"cap","pdr","USA",-0.00349085739902422
"cap","pdr","MEX",-0.127606746904908
"cap","pdr","BRA",-0.0123262975253523
"cap","pdr","RUS",-0.126778746700697
"cap","pdr","LAM",0.00890884334489199
"cap","pdr","EUR",0.00883598311691741
"cap","pdr","ROE",0.0107539347481121
"cap","pdr","ASI",0.00222578335498618
"cap","pdr","REA",0.0135150255436033
"cap","pdr","ANZ",-0.0116611201082369
"cap","pdr","MES",0.00218120905259071
"cap","pdr","AFR",0.0127103550252596
"cap","pdr","IDZ",-0.0347987700132866
"cap","wht","CHN",-0.145915242890928
"cap","wht","JPN",0.00550784582546315
"cap","wht","IND",0.000565299430834054
"cap","wht","CAN",0.0296610768604451
"cap","wht","USA",-0.00500944946428161
"cap","wht","MEX",-0.1119501347716
"cap","wht","BRA",-0.0141952614595672
"cap","wht","RUS",-0.114236184164628
"cap","wht","LAM",0.0173244464855676
"cap","wht","EUR",0.0148249922724011
"cap","wht","ROE",0.00541366720594452
"cap","wht","REA",0.00207542064184349
"cap","wht","ANZ",0.0158168293343964
"cap","wht","MES",0.0101560131057775
"cap","wht","AFR",0.00467245381683399
