"ff","Dim2","rr","Val"
"lab","rmk","KOR",0.240138530577705
"lab","rmk","TWN",0.0341477400304805
"lab","rmk","IND",21.9715768944309
"lab","rmk","CAN",0.819602971762254
"lab","rmk","USA",2.99343920505403
"lab","rmk","MEX",0.64550916245677
"lab","rmk","BRA",1.46922084547265
"lab","rmk","RUS",2.55714396091726
"lab","rmk","LAM",4.06895691431867
"lab","rmk","EUR",18.8395057093581
"lab","rmk","ROE",4.19554425817785
"lab","rmk","ASI",0.129792999416586
"lab","rmk","REA",2.12526940161866
"lab","rmk","ANZ",3.76896869618094
"lab","rmk","MES",5.18309759628285
"lab","rmk","AFR",2.55576425902441
"lab","rmk","IDZ",0.0637484659599104
"lab","wol","CHN",4.26659220247118
"lab","wol","JPN",0.179197532539668
"lab","wol","KOR",0.0273497830189965
"lab","wol","IND",0.462102732931841
"lab","wol","CAN",0.00106892662860974
"lab","wol","BRA",0.553664744147895
"lab","wol","RUS",0.0594050120021753
"lab","wol","LAM",0.211534889514565
"lab","wol","EUR",0.0849020169766998
"lab","wol","ROE",0.349739095950075
"lab","wol","ASI",0.0172002933102422
"lab","wol","REA",0.218363891315253
"lab","wol","ANZ",0.527399120928058
"lab","wol","MES",0.201385822777281
"lab","wol","AFR",0.615990144753924
"lab","wol","IDZ",0.046432605042183
"lab","frs","CHN",29.8249258817292
"lab","frs","JPN",0.690843151043901
"lab","frs","KOR",0.128766581335678
"lab","frs","TWN",0.0676997469758197
"lab","frs","IND",7.9340695099453
"lab","frs","CAN",3.14101547771081
"lab","frs","USA",3.06466906750793
"lab","frs","MEX",0.478284133903906
"lab","frs","BRA",3.34939149639871
"lab","frs","RUS",2.74401141026873
"lab","frs","LAM",2.43790849744401
"lab","frs","EUR",7.50575659492364
"lab","frs","ROE",1.57066721230708
"lab","frs","ASI",2.0068416547175
"lab","frs","REA",2.52055405524844
"lab","frs","ANZ",1.22081130478563
"lab","frs","MES",0.347472130805742
"lab","frs","AFR",5.37940629195282
"lab","frs","IDZ",2.44790008605472
"lab","fsh","CHN",32.9387038366432
"lab","fsh","JPN",1.39202008357541
"lab","fsh","KOR",0.672393680867347
"lab","fsh","TWN",0.367309505894006
"lab","fsh","IND",4.23485963136907
"lab","fsh","CAN",0.528134657291587
"lab","fsh","USA",1.13312412868049
"lab","fsh","MEX",0.159616680144149
"lab","fsh","BRA",0.970209651377828
"lab","fsh","RUS",0.481150762160776
"lab","fsh","LAM",1.84356159977358
"lab","fsh","EUR",2.4193487983702
"lab","fsh","ROE",0.508143361839209
"lab","fsh","ASI",2.52642608184337
"lab","fsh","REA",2.89959280737946
"lab","fsh","ANZ",0.374556228223949
"lab","fsh","MES",0.246824033473356
"lab","fsh","AFR",5.3871327363002
"lab","fsh","IDZ",2.72195865571102
"lab","coa","CHN",27.8241789498293
"lab","coa","KOR",0.0460853091159485
"lab","coa","IND",1.76828413052982
"lab","coa","CAN",1.43233284401704
"lab","coa","USA",9.00440211622004
"lab","coa","MEX",0.0630249142469646
"lab","coa","BRA",0.0238428521501382
"lab","coa","RUS",3.71576273958563
"lab","coa","LAM",0.750995099788859
"lab","coa","EUR",7.37317559086737
"lab","coa","ROE",3.14127632723179
"lab","coa","ASI",0.151629263288619
"lab","coa","REA",0.829880996110468
"lab","coa","ANZ",3.59064112592744
"lab","coa","MES",0.0314033071128919
"lab","coa","AFR",1.11566770281023
"lab","coa","IDZ",2.51987616344451
"lab","oil","CHN",14.9556265550162
"lab","oil","IND",3.54070725335526
"lab","oil","CAN",5.23025065276819
"lab","oil","USA",24.394020906698
"lab","oil","MEX",0.9389663160238
"lab","oil","BRA",2.902457208473
"lab","oil","RUS",16.5787384600571
"lab","oil","LAM",13.6281560946607
"lab","oil","EUR",6.00534369162603
"lab","oil","ROE",5.69825292684051
"lab","oil","ASI",4.1532653484007
"lab","oil","REA",1.0253957932166
"lab","oil","ANZ",1.33913739776694
"lab","oil","MES",51.2870317426577
"lab","oil","AFR",19.0809116477298
"lab","oil","IDZ",1.51933985756062
"lab","gas","CHN",0.278129603402482
"lab","gas","JPN",0.462685887680935
"lab","gas","KOR",0.0220859322963223
"lab","gas","TWN",0.0140515183038699
"lab","gas","IND",0.794484957164128
"lab","gas","CAN",1.6169824458962
"lab","gas","USA",10.6613119443743
"lab","gas","MEX",0.374509789413817
"lab","gas","BRA",0.159525067500343
"lab","gas","RUS",17.7831093725075
"lab","gas","LAM",1.19550289543043
"lab","gas","EUR",7.90237814128161
"lab","gas","ROE",5.48302815926486
"lab","gas","ASI",4.65101069562469
"lab","gas","REA",2.63298750843287
"lab","gas","ANZ",1.05694895346957
"lab","gas","MES",7.19254591345051
"lab","gas","AFR",2.23231623762773
"lab","gas","IDZ",1.63602309514164
"lab","omn","CHN",44.2423357767429
"lab","omn","JPN",1.25674118812448
"lab","omn","KOR",0.509827835329922
"lab","omn","TWN",1.02058756188382
"lab","omn","IND",4.13568136638272
"lab","omn","CAN",3.89620263123926
"lab","omn","USA",12.1872057469747
"lab","omn","MEX",3.16188173655387
"lab","omn","BRA",6.7917164444671
"lab","omn","RUS",3.08540685802435
"lab","omn","LAM",11.3148328398301
"lab","omn","EUR",13.2636266183632
"lab","omn","ROE",5.57987417920612
"lab","omn","ASI",1.58271448590672
"lab","omn","REA",2.2556315153847
"lab","omn","ANZ",13.1636069649225
"lab","omn","MES",3.84341254242283
"lab","omn","AFR",11.1522179243938
"lab","omn","IDZ",7.82816850810483
"lab","cmt","CHN",2.5081610956382
"lab","cmt","JPN",2.03471645730519
"lab","cmt","KOR",0.302273667658313
"lab","cmt","TWN",0.156280204212996
"lab","cmt","IND",0.694629910574716
"lab","cmt","CAN",2.77785216986106
"lab","cmt","USA",20.2782353816423
"lab","cmt","MEX",0.533989799788392
"lab","cmt","BRA",3.76268615483251
"lab","cmt","RUS",2.98813435815045
"lab","cmt","LAM",3.35377949310565
"lab","cmt","EUR",8.8666203929093
"lab","cmt","ROE",1.20061223071363
"lab","cmt","ASI",0.32933976062976
"lab","cmt","REA",0.108130208783502
"lab","cmt","ANZ",2.4390649280017
"lab","cmt","MES",0.685486037601216
