"ii","Dim2","rr","Val"
"coa","p_c","BRA",7.90533304214478
"coa","p_c","RUS",9.67771625518799
"coa","p_c","LAM",0.961215673275547
"coa","p_c","EUR",35.5480046120356
"coa","p_c","ROE",4.97986458605465
"coa","p_c","ASI",0.000350539311966713
"coa","p_c","REA",0.163501137707499
"coa","p_c","ANZ",0.0811711039859802
"coa","p_c","MES",0.0733913803987889
"coa","p_c","AFR",0.814407791408939
"coa","crp","CHN",2.19686964154243
"coa","crp","JPN",1.85647809505463
"coa","crp","KOR",0.310263097286224
"coa","crp","TWN",3.61107015609741
"coa","crp","IND",1.52012407779694
"coa","crp","CAN",0.0046181371435523
"coa","crp","USA",0.00615547131747007
"coa","crp","MEX",2.23942079173867E-5
"coa","crp","BRA",0.0166467875242233
"coa","crp","RUS",0.00243550189770758
"coa","crp","LAM",0.103169942565728
"coa","crp","EUR",0.750852255379414
"coa","crp","ROE",0.243937028725213
"coa","crp","ASI",0.335817078870605
"coa","crp","REA",0.0911377203010488
"coa","crp","ANZ",0.00861534101659345
"coa","crp","MES",0.00330888111784589
"coa","crp","AFR",0.0189335969189415
"coa","nmm","CHN",7.57195225358009
"coa","nmm","JPN",3.30681300163269
"coa","nmm","KOR",3.3579580783844
"coa","nmm","TWN",1.85553753376007
"coa","nmm","IND",4.49209690093994
"coa","nmm","CAN",0.0867509543895721
"coa","nmm","USA",0.043909665197134
"coa","nmm","MEX",0.0503521449863911
"coa","nmm","BRA",0.0744298845529556
"coa","nmm","RUS",0.0170926824212074
"coa","nmm","LAM",0.270361374076401
"coa","nmm","EUR",3.24800550553482
"coa","nmm","ROE",0.455367329384899
"coa","nmm","ASI",9.22682201862335
"coa","nmm","REA",3.2880334592046
"coa","nmm","ANZ",0.0232235524126736
"coa","nmm","MES",1.33040789572988
"coa","nmm","AFR",0.735477175883716
"coa","i_s","CHN",3.23776808381081
"coa","i_s","JPN",2.33899617195129
"coa","i_s","KOR",1.76437056064606
"coa","i_s","TWN",0.287375956773758
"coa","i_s","IND",7.69477701187134
"coa","i_s","CAN",0.0114165414124727
"coa","i_s","USA",0.00118335289880633
"coa","i_s","MEX",0.000838548003230244
"coa","i_s","BRA",2.10112166404724
"coa","i_s","RUS",0.000741839641705155
"coa","i_s","LAM",0.139127658323559
"coa","i_s","EUR",1.81865395599516
"coa","i_s","ROE",0.934764271232098
"coa","i_s","ASI",0.308509120164672
"coa","i_s","REA",0.137485153594753
"coa","i_s","ANZ",0.0137079717287634
"coa","i_s","MES",0.00598853644760311
"coa","i_s","AFR",0.024298065362018
"coa","nfm","CHN",0.417258411645889
"coa","nfm","JPN",0.0353764295578003
"coa","nfm","KOR",0.00142088567372411
"coa","nfm","TWN",8.81003870745189E-6
"coa","nfm","IND",0.214256018400192
"coa","nfm","CAN",0.0380742661654949
"coa","nfm","USA",0.000180061659193598
"coa","nfm","MEX",4.46198137069587E-5
"coa","nfm","BRA",0.355692446231842
"coa","nfm","RUS",1.75715395016596E-5
"coa","nfm","LAM",0.0138996964437865
"coa","nfm","EUR",0.0397598638592171
"coa","nfm","ROE",0.140465501419385
"coa","nfm","ASI",0.0536025054752827
"coa","nfm","REA",0.0147048810465549
"coa","nfm","ANZ",0.000355976168066263
"coa","nfm","MES",0.000867109396494925
"coa","nfm","AFR",0.00581384913311922
"coa","fmp","CHN",0.142351208254695
"coa","fmp","JPN",0.000746704638004303
"coa","fmp","KOR",0.0013957986375317
"coa","fmp","TWN",1.62889973580604E-5
"coa","fmp","IND",0.55388081073761
"coa","fmp","CAN",0.000113489113573451
"coa","fmp","USA",4.6681503590662E-5
"coa","fmp","BRA",0.00616826396435499
"coa","fmp","RUS",4.08559099014383E-5
"coa","fmp","LAM",0.0205565092840061
"coa","fmp","EUR",0.0139825588480562
"coa","fmp","ROE",0.00616586329442725
"coa","fmp","ASI",0.109370368601958
"coa","fmp","REA",0.0358008664716181
"coa","fmp","ANZ",0.00485701103070824
"coa","fmp","MES",4.35036590715754E-5
"coa","fmp","AFR",0.00272764935652958
"coa","mvh","CHN",0.0889447569206823
"coa","mvh","JPN",0.000102125057310332
"coa","mvh","IND",0.0129536585882306
"coa","mvh","CAN",2.25090570893371E-5
"coa","mvh","USA",1.01679679573863E-5
"coa","mvh","BRA",6.6307999077253E-5
"coa","mvh","RUS",8.3959472249262E-5
"coa","mvh","LAM",4.86005337734241E-5
"coa","mvh","EUR",0.0139033791056136
"coa","mvh","ROE",0.000321479215926956
"coa","mvh","ASI",0.00846344684373435
"coa","mvh","REA",4.48728505944018E-5
"coa","mvh","ANZ",0.000340061240876821
"coa","mvh","MES",2.54872993536992E-5
"coa","mvh","AFR",0.00014534807110067
"coa","otn","CHN",0.063709975220263
"coa","otn","JPN",8.1334055721527E-6
"coa","otn","IND",0.0290925763547421
"coa","otn","CAN",5.01210024594911E-6
"coa","otn","USA",3.00736178360239E-6
"coa","otn","RUS",9.76332830759929E-6
"coa","otn","LAM",0.000522499258295284
"coa","otn","EUR",0.0043716563527596
"coa","otn","ROE",0.000467094529994938
"coa","otn","ASI",0.00102761562266096
"coa","otn","REA",0.00160667736236064
"coa","otn","ANZ",0.000258233572822064
"coa","otn","MES",2.74731769422942E-6
"coa","otn","AFR",0.000140674947715524
"coa","ele","CHN",0.0530058573931456
"coa","ele","JPN",0.00545364571735263
"coa","ele","KOR",0.000158373761223629
"coa","ele","IND",0.000927695946302265
"coa","ele","CAN",0.000402569712605327
"coa","ele","USA",0.000259335356531665
"coa","ele","MEX",1.41053978950367E-5
"coa","ele","BRA",0.000165194636792876
"coa","ele","RUS",1.49948882608442E-5
"coa","ele","LAM",0.00429943039125646
"coa","ele","EUR",0.00218578031172001
"coa","ele","ROE",0.0275789412262384
"coa","ele","ASI",0.00103302629759128
"coa","ele","REA",0.00168890976055991
"coa","ele","ANZ",3.11817302645068E-6
"coa","ele","MES",0.000175386259797961
"coa","ele","AFR",0.000349569959780638
"coa","ome","CHN",0.322915535420179
"coa","ome","JPN",0.00279995938763022
"coa","ome","KOR",0.00226610130630434
"coa","ome","TWN",5.06605902046431E-5
"coa","ome","IND",0.083216980099678
"coa","ome","CAN",0.000368006323697045
"coa","ome","USA",0.000195862085092813
"coa","ome","MEX",5.92972719459794E-6
"coa","ome","BRA",0.000521387381013483
"coa","ome","RUS",0.000291900098090991
"coa","ome","LAM",0.0228906173397263
"coa","ome","EUR",0.0161380663757882
"coa","ome","ROE",0.0184562355279922
"coa","ome","ASI",0.0199018366511154
"coa","ome","REA",0.0133143475613906
"coa","ome","ANZ",6.68007269268855E-5
"coa","ome","MES",0.000236172759287001
"coa","ome","AFR",0.00179200520506129
"coa","omf","CHN",0.0963522214442492
"coa","omf","JPN",0.00136299873702228
"coa","omf","KOR",0.000252833415288478
"coa","omf","IND",0.397465109825134
"coa","omf","CAN",0.000584794441238046
"coa","omf","USA",0.000169677994563244
"coa","omf","BRA",0.00195800443179905
"coa","omf","RUS",1.2472206435632E-5
"coa","omf","LAM",0.0291034963586299
"coa","omf","EUR",0.00911954897378564
"coa","omf","ROE",0.033067414823563
"coa","omf","ASI",0.0762916592475449
"coa","omf","REA",0.0314476939092856
"coa","omf","ANZ",0.00263422213447484
"coa","omf","MES",0.000132083572680131
"coa","omf","AFR",0.00318991479161923
"coa","ely","CHN",80.0313677787781
"coa","ely","JPN",54.1525268554688
"coa","ely","KOR",52.4859733581543
"coa","ely","TWN",28.7368755340576
"coa","ely","IND",53.3932151794434
"coa","ely","CAN",2.29853773117065
"coa","ely","USA",2.18563222885132
"coa","ely","MEX",2.4824423789978
"coa","ely","BRA",1.56041073799133
"coa","ely","RUS",1.99101150035858
"coa","ely","LAM",6.56372856994858
"coa","ely","EUR",87.5135720116668
"coa","ely","ROE",14.7584013487212
"coa","ely","ASI",21.4743657112122
"coa","ely","REA",0.519518407849773
"coa","ely","ANZ",0.0871374199050479
"coa","ely","MES",7.86572455346413
"coa","ely","AFR",4.55801054332505
"coa","wtr","CHN",0.182398817443755
"coa","wtr","JPN",0.10329906642437
"coa","wtr","KOR",0.03748644515872
"coa","wtr","IND",0.0225999299436808
"coa","wtr","CAN",8.56981132528745E-5
"coa","wtr","USA",0.0163478814065456
"coa","wtr","MEX",1.98007601284189E-5
"coa","wtr","BRA",0.00353531842119992
"coa","wtr","RUS",0.00900084618479013
