"ii","rr","ss","Val"
"fsh","BRA","ASI",0.0199156041569866
"fsh","BRA","REA",0.010516865368332
"fsh","BRA","ANZ",0.0486660753153165
"fsh","BRA","MES",0.0191165874109716
"fsh","BRA","AFR",0.0478139878891418
"fsh","BRA","IDZ",0.0511380253384932
"fsh","RUS","CHN",0.10547684284585
"fsh","RUS","JPN",0.050544111865312
"fsh","RUS","KOR",0.197147005605665
"fsh","RUS","TWN",0.201704626680467
"fsh","RUS","CAN",0.0285950890346085
"fsh","RUS","EUR",0.0209084351677125
"fsh","RUS","REA",0.0236229822110457
"fsh","RUS","AFR",0.0664314690824633
"fsh","LAM","CHN",0.0810675279224356
"fsh","LAM","JPN",0.0549255252202421
"fsh","LAM","KOR",0.162719223542171
"fsh","LAM","TWN",0.104959036331747
"fsh","LAM","IND",0.126416912792401
"fsh","LAM","CAN",0.000497898358013778
"fsh","LAM","USA",7.50856683827227E-6
"fsh","LAM","MEX",0.021405731866017
"fsh","LAM","BRA",3.53189140369504E-6
"fsh","LAM","RUS",0.012573876419529
"fsh","LAM","LAM",0.00528949816499809
"fsh","LAM","EUR",0.0218148160312218
"fsh","LAM","ROE",0.00732597463975043
"fsh","LAM","ASI",0.0215359097399154
"fsh","LAM","REA",0.0152841258001069
"fsh","LAM","ANZ",0.00785554452509813
"fsh","LAM","MES",0.00650891446923181
"fsh","LAM","AFR",0.0190573613593112
"fsh","LAM","IDZ",0.0356761868662921
"fsh","EUR","CHN",0.0460531390949484
"fsh","EUR","JPN",0.0352741880267787
"fsh","EUR","KOR",0.199164042240312
"fsh","EUR","TWN",0.0971554581352345
"fsh","EUR","IND",0.257716271983037
"fsh","EUR","CAN",0.0001666596360843
"fsh","EUR","USA",0.00338872026344353
"fsh","EUR","BRA",0.0151166499677764
"fsh","EUR","RUS",0.0998440834782443
"fsh","EUR","LAM",0.0308830607739085
"fsh","EUR","EUR",0.00707666493406272
"fsh","EUR","ROE",0.0222107917883081
"fsh","EUR","ASI",0.0185262467063351
"fsh","EUR","REA",0.172339355165561
"fsh","EUR","ANZ",0.0146669260125247
"fsh","EUR","MES",0.148221890749591
"fsh","EUR","AFR",0.114475741021955
"fsh","EUR","IDZ",0.047222860019095
"fsh","ROE","CHN",0.0983838926525833
"fsh","ROE","JPN",0.0297343383063564
"fsh","ROE","KOR",0.0742586924084722
"fsh","ROE","IND",0.056963315871177
"fsh","ROE","USA",2.38145047619933E-5
"fsh","ROE","RUS",0.0820944815061823
"fsh","ROE","LAM",0.000685326975762865
"fsh","ROE","EUR",0.0129036902748944
"fsh","ROE","ROE",0.091257461970611
"fsh","ROE","REA",0.00260081179989393
"fsh","ROE","MES",0.0530323984924813
"fsh","ROE","AFR",0.205021898200318
"fsh","ASI","CHN",0.000850583873300782
"fsh","ASI","JPN",0.0214807148743971
"fsh","ASI","KOR",0.123952919161676
"fsh","ASI","TWN",0.19099105878661
"fsh","ASI","IND",0.2152172598061
"fsh","ASI","CAN",0.000432709119652399
"fsh","ASI","USA",3.02597054574423E-5
"fsh","ASI","MEX",0.0825313632499312
"fsh","ASI","BRA",0.0405455313946393
"fsh","ASI","RUS",0.0658835751856776
"fsh","ASI","LAM",0.0389140235063915
"fsh","ASI","EUR",0.004726763988799
"fsh","ASI","ROE",0.177104187205049
"fsh","ASI","ASI",0.0157775996062922
"fsh","ASI","REA",0.0113626460918087
"fsh","ASI","ANZ",0.003609654878745
"fsh","ASI","MES",0.105296267221789
"fsh","ASI","AFR",0.0476404391671067
"fsh","ASI","IDZ",0.0157609248022529
"fsh","REA","CHN",0.0382306701290583
"fsh","REA","JPN",0.0258661799949519
"fsh","REA","KOR",0.166185589485203
"fsh","REA","TWN",0.205902817591075
"fsh","REA","IND",0.00104061964944434
"fsh","REA","CAN",0.00042160890832687
"fsh","REA","USA",0.000963431967120348
"fsh","REA","MEX",0.0692866717639119
"fsh","REA","BRA",0.060256998957208
"fsh","REA","RUS",0.0546634309826245
"fsh","REA","LAM",0.033685630819268
"fsh","REA","EUR",0.0147665848908904
"fsh","REA","ROE",0.0655645668349934
"fsh","REA","ASI",0.0415658942497454
"fsh","REA","REA",0.122328147482476
"fsh","REA","ANZ",0.0102324542087745
"fsh","REA","MES",0.033506826988281
"fsh","REA","AFR",0.0352775253222081
"fsh","REA","IDZ",0.0228182178405053
"fsh","ANZ","CHN",0.024609854308775
"fsh","ANZ","JPN",0.018648304320322
"fsh","ANZ","KOR",0.0935405898240598
"fsh","ANZ","TWN",0.127953655950652
"fsh","ANZ","IND",0.272400384989155
"fsh","ANZ","CAN",7.54815681261629E-5
"fsh","ANZ","USA",0.00203978978207197
"fsh","ANZ","MEX",0.12775019295629
"fsh","ANZ","BRA",0.0963912000413796
"fsh","ANZ","RUS",0.0978616850783117
"fsh","ANZ","LAM",0.00527421814867975
"fsh","ANZ","EUR",0.0615018977642821
"fsh","ANZ","ROE",0.132379649861144
"fsh","ANZ","ASI",0.0450231694249975
"fsh","ANZ","REA",0.0159784945259895
"fsh","ANZ","ANZ",0.0105279978246692
"fsh","ANZ","MES",0.0178403645958502
"fsh","ANZ","AFR",0.0212406289658182
"fsh","ANZ","IDZ",0.0489870528808409
"fsh","MES","CHN",0.0942890463032988
"fsh","MES","JPN",0.00134218974289555
"fsh","MES","TWN",0.147047798017742
"fsh","MES","IND",0.292795186153882
"fsh","MES","BRA",0.00422275632275973
"fsh","MES","RUS",0.0363601112151314
"fsh","MES","LAM",0.0197231719373486
"fsh","MES","EUR",0.0245031509891589
"fsh","MES","ROE",0.0633008612830987
"fsh","MES","ASI",0.0513729313212405
"fsh","MES","REA",0.14039687161946
"fsh","MES","ANZ",0.00133751751217417
"fsh","MES","MES",0.040080836012081
"fsh","MES","AFR",0.0297453743845953
"fsh","MES","IDZ",0.0101871140817815
"fsh","AFR","CHN",0.0296175226296823
"fsh","AFR","JPN",0.0426833714332098
"fsh","AFR","KOR",0.137753718399426
"fsh","AFR","TWN",0.15239494403684
"fsh","AFR","IND",0.261745641492968
"fsh","AFR","CAN",0.000181737982506163
"fsh","AFR","USA",3.83840891210989E-5
"fsh","AFR","MEX",0.00879020667710471
"fsh","AFR","BRA",0.0133503761007183
"fsh","AFR","RUS",0.0476166610718026
"fsh","AFR","LAM",0.0129799675463915
"fsh","AFR","EUR",0.0104185492001814
"fsh","AFR","ROE",0.108482506963581
"fsh","AFR","ASI",0.00868870195730159
"fsh","AFR","REA",0.18252505465972
"fsh","AFR","ANZ",0.0290175254721457
"fsh","AFR","MES",0.0349775259460067
"fsh","AFR","AFR",0.0838348928612294
"fsh","AFR","IDZ",0.0144849798829168
"fsh","IDZ","JPN",0.0234967695271355
"fsh","IDZ","KOR",0.0922224129344478
"fsh","IDZ","TWN",0.204251750548056
"fsh","IDZ","IND",0.243979620488729
"fsh","IDZ","CAN",0.00120237151229485
"fsh","IDZ","MEX",0.104027136777739
"fsh","IDZ","BRA",0.0435453642273167
"fsh","IDZ","RUS",0.0745625694947434
"fsh","IDZ","LAM",0.0473318565900324
"fsh","IDZ","EUR",0.0185010164681629
"fsh","IDZ","ROE",0.213845656060588
"fsh","IDZ","ASI",0.00176658031145328
"fsh","IDZ","REA",0.0113174271678414
"fsh","IDZ","ANZ",7.30676913551311E-5
"fsh","IDZ","MES",0.140930683806963
"fsh","IDZ","AFR",0.162942173190842
"coa","CHN","KOR",0.000200982608606459
"coa","CHN","IND",0.0344040102655816
"coa","CHN","RUS",0.0499999392617387
"coa","CHN","ROE",3.75179845601526E-5
"coa","CHN","ASI",0.00359472594447055
"coa","CHN","REA",0.00263816031514868
"coa","CHN","MES",0.0287089553524724
"coa","CHN","AFR",0.00620820048378872
"coa","IND","CHN",0.00430002359857495
"coa","IND","ASI",0.00699359695991287
"coa","IND","REA",0.0865236728365082
"coa","IND","MES",0.0499999509215165
"coa","IND","AFR",0.0189958316426957
"coa","CAN","IND",0.03333580968873
"coa","CAN","LAM",9.03831555213776E-6
"coa","CAN","REA",7.81321871870121E-6
"coa","USA","CHN",0.000461673553625164
"coa","USA","KOR",5.08726217152144E-7
"coa","USA","IND",0.0333429644354515
"coa","USA","RUS",0.0250055077820679
"coa","USA","LAM",0.00286004785979866
"coa","USA","EUR",2.53262262114815E-7
"coa","USA","ROE",3.93512611324732E-5
"coa","USA","ASI",0.00310744411145552
"coa","USA","REA",0.03425107293685
"coa","USA","ANZ",0.0200591454664936
"coa","USA","MES",0.0109819077892746
"coa","USA","AFR",0.000167713515038591
"coa","RUS","CHN",0.000102148703308365
"coa","RUS","IND",0.0411626931338696
"coa","RUS","EUR",1.34385544496046E-5
"coa","RUS","ROE",0.000184873598427763
"coa","RUS","REA",0.0215503907123408
"coa","RUS","AFR",0.0244292893455725
"coa","LAM","CHN",0.000920759839684834
"coa","LAM","MEX",1.18222087234587E-5
"coa","LAM","LAM",0.01092607620101
"coa","LAM","REA",0.00922934155564473
"coa","LAM","AFR",0.0182452595972531
"coa","EUR","CHN",0.000131779188476776
"coa","EUR","RUS",0.00712297146336036
"coa","EUR","ROE",5.13586957589938E-5
"coa","EUR","AFR",0.00236835385306282
"coa","ROE","IND",0.0325820309103592
"coa","ROE","MEX",0.0213137814898377
"coa","ROE","ROE",0.00149068094771208
"coa","ROE","MES",0.000823122108035945
"coa","ROE","AFR",0.0113514074138467
"coa","ASI","IND",0.0333365539668697
"coa","ASI","ASI",0.00999408886265443
"coa","REA","CHN",7.2021975557448E-5
"coa","REA","KOR",7.66469191777912E-7
"coa","REA","IND",0.0425616919486137
"coa","REA","MEX",0.00280579635683745
"coa","REA","RUS",0.0241354541958875
"coa","REA","LAM",0.000475013189825446
"coa","REA","ROE",0.00265267253950064
"coa","REA","ASI",0.00588988519623902
"coa","REA","REA",0.0161441993953382
"coa","REA","MES",0.00096575371661879
"coa","REA","AFR",0.00070744753829418
"coa","ANZ","CHN",5.36640454024795E-6
"coa","ANZ","JPN",1.56073998757679E-6
"coa","ANZ","KOR",8.16450316248445E-7
"coa","ANZ","IND",0.0334304098807034
"coa","ANZ","MEX",3.40746444220833E-5
"coa","ANZ","RUS",0.0906504593499128
"coa","ANZ","LAM",0.0350058901863991
"coa","ANZ","EUR",1.53233354739721E-9
"coa","ANZ","ROE",4.29659762321934E-5
"coa","ANZ","ASI",0.00218674132329224
"coa","ANZ","REA",0.00262941193113061
"coa","ANZ","ANZ",0.00437989688629425
"coa","ANZ","MES",0.000280188784769857
"coa","ANZ","AFR",9.97218360068439E-5
"coa","MES","CHN",0.000149648936555317
"coa","MES","IND",0.0331806701140103
"coa","MES","RUS",0.0010728462084782
"coa","MES","ROE",0.000449578095049191
"coa","MES","REA",0.00195836693708401
"coa","AFR","CHN",3.14186452753161E-6
"coa","AFR","JPN",2.1116171998894E-5
"coa","AFR","KOR",8.49948214033418E-7
"coa","AFR","IND",0.0338265275417009
"coa","AFR","MEX",0.00143815575659989
"coa","AFR","RUS",0.0115477217461361
"coa","AFR","LAM",0.000512262369740971
"coa","AFR","EUR",2.7246194459792E-9
"coa","AFR","ROE",0.000363561670622551
"coa","AFR","ASI",2.00449109890757E-6
"coa","AFR","REA",0.000220450915367462
"coa","AFR","ANZ",0.000870304959314015
"coa","AFR","MES",0.021798092133374
"coa","AFR","AFR",0.0209452385495465
"coa","IDZ","IND",0.0333334644631609
"coa","IDZ","LAM",0.0591485560295347
"coa","IDZ","ASI",0.00292406192142885
"coa","IDZ","MES",0.0440550200903129
"coa","IDZ","AFR",0.0222860053306512
"oil","CAN","CHN",2.38221273241024E-6
"oil","CAN","LAM",0.000851439718701675
"oil","CAN","ASI",0.000146980127570267
"oil","CAN","AFR",0.0173680904166665
"oil","MEX","LAM",0.0111537688824289
"oil","BRA","USA",0.001008618045794
"oil","BRA","LAM",0.000490792497797172
"oil","RUS","KOR",0.0300000186530545
"oil","RUS","USA",0.00100864762538966
"oil","RUS","EUR",5.68952874854309E-8
"oil","RUS","ASI",1.83743713293966E-5
"oil","RUS","AFR",0.0231407397221293
"oil","LAM","KOR",0.0292291958888469
"oil","LAM","IND",1.57245269470154E-5
"oil","LAM","USA",0.00062827656800103
"oil","LAM","LAM",0.00846903526564939
"oil","LAM","ROE",0.0198854286584591
"oil","LAM","ASI",0.0213561260456884
"oil","LAM","ANZ",0.000524930034364133
"oil","LAM","AFR",9.87362029335394E-7
"oil","LAM","IDZ",7.8003932755235E-5
"oil","EUR","CHN",2.19664596591812E-6
"oil","EUR","KOR",0.0298035945420165
"oil","EUR","TWN",0.0393604311771229
"oil","EUR","IND",0.0201856480477654
"oil","EUR","USA",0.0010072357663692
"oil","EUR","ASI",0.00194042304890014
"oil","EUR","ANZ",0.000260695909728259
"oil","EUR","AFR",3.30686007010997E-6
"oil","EUR","IDZ",0.020188979865928
"oil","ROE","USA",0.000999232387406827
"oil","ROE","ASI",0.00147723092457221
"oil","ROE","REA",0.0238128355810999
"oil","ROE","AFR",0.02287328270624
"oil","ASI","KOR",0.029999974835078
"oil","ASI","USA",0.00100862841649233
"oil","ASI","ANZ",3.36065753006709E-7
"oil","ASI","AFR",5.16877121937846E-5
"oil","REA","CHN",3.13124169334198E-5
"oil","REA","KOR",0.0297326559861903
"oil","REA","TWN",0.000868488225404891
"oil","REA","IND",1.05394370807607E-5
"oil","REA","USA",0.000871712166650238
"oil","REA","LAM",0.00690541554530057
"oil","REA","ROE",0.0078728069460703
"oil","REA","ASI",0.00501247769464428
"oil","REA","REA",0.00806510021239987
"oil","REA","ANZ",8.95782221986429E-8
"oil","REA","MES",6.35499560728082E-5
"oil","REA","AFR",0.00340661079435048
"oil","REA","IDZ",1.09526601810486E-5
"oil","ANZ","CHN",1.30679330242458E-5
"oil","ANZ","KOR",0.030000647365338
"oil","ANZ","TWN",9.62018713032836E-6
"oil","ANZ","IND",1.61378765542506E-5
"oil","ANZ","USA",3.06055991342212E-6
"oil","ANZ","LAM",0.0173435320956331
"oil","ANZ","EUR",1.66361537532622E-5
"oil","ANZ","ROE",0.0605974827374693
"oil","ANZ","ASI",0.00643588931287826
"oil","ANZ","REA",0.0426378701401429
"oil","ANZ","ANZ",1.25956357323178E-5
"oil","ANZ","MES",0.0036264738234628
"oil","ANZ","AFR",0.053297018378053
"oil","ANZ","IDZ",4.68814423669144E-6
"oil","MES","KOR",0.0299999671482822
"oil","MES","USA",0.000982818633229252
"oil","MES","ASI",0.00137531792006503
"oil","MES","REA",0.0116248021439977
"oil","MES","AFR",0.0019280196462124
"oil","AFR","CHN",0.00723132728662488
"oil","AFR","KOR",0.0222088565817348
"oil","AFR","TWN",8.47701396554318E-5
"oil","AFR","IND",0.000627376855198989
"oil","AFR","USA",9.33591379585235E-5
"oil","AFR","LAM",0.0133313353061868
"oil","AFR","EUR",3.95693211004518E-8
"oil","AFR","ROE",0.00461473462601786
"oil","AFR","ASI",0.0184083761820033
"oil","AFR","REA",0.00395913472855326
"oil","AFR","ANZ",0.000274301599020077
"oil","AFR","MES",0.000182259864039417
"oil","AFR","AFR",0.00761167746653623
"oil","AFR","IDZ",0.00134390100404132
"oil","IDZ","KOR",0.0299999605642212
"oil","IDZ","USA",0.00100860154552485
"oil","IDZ","ASI",0.00436868355913568
"gas","CAN","LAM",0.00172561978694414
"gas","USA","JPN",1.29138879822833E-6
"gas","USA","KOR",0.0182276735332862
"gas","USA","IND",0.0446396756972239
"gas","USA","LAM",5.09931085484353E-6
"gas","USA","ASI",1.71977423559104E-9
"gas","USA","MES",6.67410360931824E-7
"gas","USA","AFR",0.00018144589762455
"gas","RUS","KOR",0.0299870539031119
"gas","RUS","ROE",0.000248900032581867
"gas","RUS","ASI",5.86946877844824E-6
"gas","RUS","REA",0.000987745796974852
"gas","LAM","KOR",0.0299317448316279
"gas","LAM","IND",0.0496035748464793
"gas","LAM","LAM",0.0100594624986672
"gas","LAM","ASI",2.30877432225852E-5
"gas","LAM","MES",0.0049563504410853
"gas","EUR","KOR",0.0278350580072738
"gas","EUR","IND",0.0441404034538385
"gas","EUR","RUS",0.000486854637876865
"gas","EUR","LAM",0.00783882363814118
"gas","EUR","ROE",1.77320367464954E-6
"gas","EUR","ASI",2.15765519941739E-9
"gas","EUR","MES",0.000433360639539716
"gas","EUR","AFR",5.83672523416259E-5
"gas","ROE","REA",0.0231901508028973
"gas","ASI","KOR",0.00997730498197187
"gas","ASI","IND",0.048823685232398
"gas","ASI","ANZ",4.89189103465855E-5
"gas","ASI","MES",0.0421860821471013
"gas","REA","KOR",0.00989726107345706
"gas","REA","TWN",0.0121580840787266
"gas","REA","IND",0.00800199914661463
"gas","REA","RUS",0.00346776945004619
"gas","REA","LAM",0.00626314908625317
"gas","REA","ROE",0.000212982063849287
"gas","REA","ASI",5.38663944513925E-5
"gas","REA","MES",0.0230948153206965
"gas","REA","AFR",0.00296053656400301
"gas","ANZ","JPN",2.48670554506007E-5
"gas","ANZ","KOR",0.0297270076281082
"gas","ANZ","TWN",3.75155739989654E-6
"gas","ANZ","IND",0.0482939252637211
"gas","ANZ","RUS",0.0299575949166213
"gas","ANZ","LAM",0.0339165970592585
"gas","ANZ","ROE",0.000526346304698927
"gas","ANZ","ASI",1.56941718283329E-7
"gas","ANZ","ANZ",0.000140020580849268
"gas","ANZ","MES",0.11867889102624
"gas","ANZ","AFR",0.0167904529504931
"gas","MES","KOR",0.0298797750144794
"gas","MES","IND",0.0496631936441799
"gas","MES","LAM",0.0366268864775858
"gas","MES","ASI",2.85102111510396E-6
"gas","MES","REA",0.000885680336295754
"gas","MES","MES",0.000616545005713172
"gas","MES","AFR",1.08521371975019E-6
"gas","AFR","CHN",0.000736792389240642
"gas","AFR","JPN",2.0240344787984E-5
"gas","AFR","KOR",0.0296060467459017
"gas","AFR","TWN",0.00884534311552253
"gas","AFR","IND",0.0498072706400647
"gas","AFR","RUS",0.00793674545259096
"gas","AFR","LAM",0.0311582733396735
"gas","AFR","ROE",4.06769373351578E-5
"gas","AFR","ASI",8.9717860388634E-8
"gas","AFR","ANZ",0.000169244497825121
"gas","AFR","MES",0.00636849387855899
"gas","AFR","AFR",0.00016025530349729
"gas","IDZ","KOR",0.00999897477849881
"gas","IDZ","ASI",1.53159613112865E-6
"omn","CHN","JPN",0.000299228373253024
"omn","CHN","KOR",0.0174062476589387
"omn","CHN","TWN",0.00340228060868841
"omn","CHN","IND",0.0420073750411092
"omn","CHN","USA",0.00201074338857921
"omn","CHN","MEX",0.048458216756049
"omn","CHN","BRA",0.0330450780751605
"omn","CHN","RUS",0.0384059996332433
"omn","CHN","LAM",0.0304222516450202
"omn","CHN","EUR",3.01017946700478E-5
"omn","CHN","ROE",0.00942434695650266
"omn","CHN","ASI",0.00459977141164624
"omn","CHN","REA",0.0287018434706876
"omn","CHN","ANZ",0.00188351425793867
"omn","CHN","MES",0.0521033858780334
"omn","CHN","AFR",0.0319111209124095
"omn","CHN","IDZ",0.00031319104741323
"omn","JPN","CHN",0.0274526585472487
"omn","JPN","KOR",0.0255890987560339
"omn","JPN","TWN",0.000390084461147744
"omn","JPN","IND",0.0473794831479597
"omn","JPN","CAN",0.000171649195166657
"omn","JPN","USA",0.00118637790353304
"omn","JPN","MEX",0.00342429766737995
"omn","JPN","BRA",0.0313375677190362
"omn","JPN","RUS",0.0499999824383179
"omn","JPN","LAM",0.029852024917491
"omn","JPN","EUR",0.00192231913530873
"omn","JPN","ROE",0.00164816387318861
"omn","JPN","ASI",0.0109014502611147
"omn","JPN","REA",0.0443334060900753
"omn","JPN","ANZ",0.00479973805635328
"omn","JPN","MES",0.00386269929107905
"omn","JPN","AFR",0.0237886672801205
"omn","JPN","IDZ",0.0180598636526081
"omn","KOR","CHN",0.0182190029880868
"omn","KOR","JPN",5.71916547191798E-5
"omn","KOR","TWN",0.00514188659872361
"omn","KOR","IND",0.0591979504726581
"omn","KOR","USA",0.000272187879619246
"omn","KOR","MEX",0.0543147600194485
"omn","KOR","RUS",0.0377089879279455
"omn","KOR","LAM",0.00335536666193653
"omn","KOR","ROE",0.0593324589952184
"omn","KOR","ASI",0.00338404148554177
"omn","KOR","REA",0.0171362546790728
"omn","KOR","ANZ",0.0126154681071933
"omn","KOR","MES",0.0512188842513852
"omn","KOR","AFR",0.066056025529252
"omn","KOR","IDZ",2.96800442911582E-6
"omn","TWN","CHN",0.0147469863495645
"omn","TWN","JPN",4.19419328789861E-5
"omn","TWN","KOR",0.0196157322579202
"omn","TWN","IND",0.0507427309960207
"omn","TWN","CAN",0.000133839877153319
"omn","TWN","USA",0.00144842245743271
"omn","TWN","MEX",0.0427972948568232
"omn","TWN","BRA",0.0388148294824942
"omn","TWN","RUS",0.049999980085957
"omn","TWN","LAM",0.00366785171547059
"omn","TWN","EUR",0.000199805203019324
"omn","TWN","ROE",0.0497610574591485
"omn","TWN","ASI",0.00547937353334065
"omn","TWN","REA",0.00611757620601816
"omn","TWN","ANZ",0.0229007443798391
"omn","TWN","MES",0.0451570395736724
"omn","TWN","AFR",0.0266505470817149
"omn","TWN","IDZ",0.0346855300865239
"omn","IND","CHN",0.000383765165624375
"omn","IND","JPN",0.000383162021378114
"omn","IND","KOR",0.00627077437297818
"omn","IND","TWN",0.00783519797988963
"omn","IND","MEX",0.0489097127824216
"omn","IND","BRA",0.0319545501722409
"omn","IND","RUS",0.0141439194648982
"omn","IND","LAM",0.0383428743578861
"omn","IND","EUR",0.0002508882097408
"omn","IND","ROE",0.0106073227639046
"omn","IND","ASI",0.00911330036205671
"omn","IND","REA",0.0876176031350478
"omn","IND","ANZ",0.0049240306182433
"omn","IND","MES",0.0181057806924018
"omn","IND","AFR",0.0485940319610001
"omn","IND","IDZ",0.0337772970605923
"omn","CAN","CHN",0.00255268010299549
"omn","CAN","KOR",0.000312912495350703
"omn","CAN","TWN",0.000153769290148542
"omn","CAN","IND",0.0659464897409063
"omn","CAN","BRA",0.017944177065591
"omn","CAN","RUS",0.0475906284806729
"omn","CAN","LAM",0.00413569028804968
"omn","CAN","EUR",1.81717752694874E-5
"omn","CAN","ROE",0.0070984625721444
"omn","CAN","ASI",0.0272248134618462
"omn","CAN","REA",0.0536217457291515
"omn","CAN","ANZ",8.89979147017454E-5
"omn","CAN","MES",0.0324181288368971
"omn","CAN","AFR",0.000331616239219326
"omn","CAN","IDZ",0.000419858363269299
"omn","USA","CHN",0.00266858186151891
"omn","USA","JPN",1.26124688848428E-5
"omn","USA","KOR",0.00329928365386589
"omn","USA","TWN",0.00068022930456979
"omn","USA","IND",0.0475090558868194
"omn","USA","BRA",0.009402505237595
"omn","USA","RUS",0.0437896571982821
"omn","USA","LAM",0.0261538204645799
"omn","USA","EUR",0.000211725819609147
"omn","USA","ROE",0.0215977336311119
"omn","USA","ASI",0.00795805432943637
"omn","USA","REA",0.0148437688797303
"omn","USA","ANZ",0.00933843726716109
"omn","USA","MES",0.0093054941309064
"omn","USA","AFR",0.033770435778696
"omn","USA","IDZ",0.0410116764206991
"omn","MEX","CHN",0.000177227290382586
"omn","MEX","KOR",0.00234840137577153
"omn","MEX","TWN",0.00600942319548969
"omn","MEX","IND",0.0212812187988631
"omn","MEX","BRA",0.0231424371752069
"omn","MEX","RUS",0.0553574860917352
"omn","MEX","LAM",0.0108294149549932
"omn","MEX","EUR",4.88990052759496E-7
"omn","MEX","ROE",0.000207158460297453
"omn","MEX","ASI",0.000308679723513876
"omn","MEX","REA",0.00728179406851495
"omn","MEX","ANZ",0.000246468608354326
"omn","MEX","MES",0.0399999778401456
"omn","MEX","AFR",0.00185223777473061
"omn","MEX","IDZ",0.041165258051564
"omn","BRA","CHN",5.13401517530444E-5
"omn","BRA","KOR",2.48776728684064E-5
"omn","BRA","TWN",0.000270446763677601
"omn","BRA","IND",0.0307710036978117
"omn","BRA","MEX",0.0170408822747459
"omn","BRA","RUS",0.0369778976641957
"omn","BRA","LAM",0.000596621685950172
"omn","BRA","EUR",1.21309205568493E-5
"omn","BRA","ROE",0.00993931608286044
"omn","BRA","ASI",0.000174839276071338
"omn","BRA","REA",0.0366360630706611
"omn","BRA","ANZ",6.51176187415059E-5
"omn","BRA","MES",0.0499552625414731
"omn","BRA","AFR",0.00393642629456299
"omn","BRA","IDZ",0.000205551704886897
"omn","RUS","CHN",0.00270047822528476
"omn","RUS","JPN",5.00975549710958E-7
"omn","RUS","KOR",0.000314681244324655
"omn","RUS","TWN",0.00942908896083128
"omn","RUS","IND",0.0962665231244346
"omn","RUS","MEX",0.0280772262955917
"omn","RUS","BRA",0.00368991417029885
"omn","RUS","LAM",0.0138764744629543
"omn","RUS","EUR",0.000119164321832551
"omn","RUS","ROE",0.00105603625017455
"omn","RUS","ASI",0.0065965409874241
"omn","RUS","REA",0.0543187669182525
"omn","RUS","MES",0.000297155821292725
"omn","RUS","AFR",0.0037496634961808
"omn","LAM","CHN",4.84899968413074E-5
"omn","LAM","JPN",3.52566016160142E-7
"omn","LAM","KOR",2.90922345319567E-5
"omn","LAM","TWN",0.00229799676657269
"omn","LAM","IND",0.0193632930891896
"omn","LAM","CAN",1.49197746178965E-5
"omn","LAM","USA",2.93734964707035E-8
"omn","LAM","MEX",0.0214948974443774
"omn","LAM","BRA",2.85797915190729E-5
"omn","LAM","RUS",0.111755607225739
"omn","LAM","LAM",0.00430893742400099
"omn","LAM","EUR",8.61015539742793E-6
"omn","LAM","ROE",0.000179028314740429
"omn","LAM","ASI",0.0264433465227254
"omn","LAM","REA",0.00109616164331272
"omn","LAM","ANZ",5.27692476180547E-5
"omn","LAM","MES",0.0315657368477735
"omn","LAM","AFR",0.0102158135026884
"omn","LAM","IDZ",0.000326102103582455
"omn","EUR","CHN",0.00818246512102314
"omn","EUR","JPN",0.000324313480913215
"omn","EUR","KOR",0.0102830265504171
"omn","EUR","TWN",0.00238667510081584
"omn","EUR","IND",0.0991938970413131
"omn","EUR","CAN",0.00032162784105577
"omn","EUR","USA",0.000446755161596556
"omn","EUR","BRA",0.0241695732797869
"omn","EUR","RUS",0.0393577110130461
"omn","EUR","LAM",0.0303176336848791
"omn","EUR","ROE",0.0065762616336363
"omn","EUR","ASI",0.00454370631200262
"omn","EUR","REA",0.0105600957683707
"omn","EUR","ANZ",0.0027753058164193
"omn","EUR","MES",0.0127434488542551
"omn","EUR","AFR",0.010063630063583
"omn","EUR","IDZ",0.0363024197473116
"omn","ROE","CHN",0.00187633295009798
"omn","ROE","JPN",2.94274587921841E-7
"omn","ROE","KOR",0.00578758334564483
"omn","ROE","TWN",0.00349307945735259
"omn","ROE","IND",0.0529403032101951
"omn","ROE","USA",6.98937798383842E-5
"omn","ROE","MEX",0.0514473042270824
"omn","ROE","BRA",0.0114378769734286
"omn","ROE","RUS",0.00328260078995068
"omn","ROE","LAM",0.0221366316433724
"omn","ROE","EUR",0.000764072183511639
"omn","ROE","ROE",0.00417194658353779
"omn","ROE","ASI",0.0292575723129363
"omn","ROE","REA",0.0431802377176293
"omn","ROE","ANZ",0.000834347189887884
"omn","ROE","MES",0.0294593064767301
"omn","ROE","AFR",0.0104291915865051
"omn","ROE","IDZ",0.0347073596300525
"omn","ASI","JPN",1.91101440596595E-6
"omn","ASI","KOR",0.0014766427178357
"omn","ASI","TWN",0.000758040599223583
"omn","ASI","IND",0.0287137828339485
"omn","ASI","USA",0.000118176981075193
"omn","ASI","RUS",0.0416144198421255
"omn","ASI","LAM",0.0292577783810193
"omn","ASI","EUR",9.95775117114894E-5
"omn","ASI","ROE",0.00281107623277442
"omn","ASI","ASI",0.000611591017576618
"omn","ASI","REA",0.0165614222679
"omn","ASI","ANZ",0.0256990737066818
"omn","ASI","MES",0.027999250138129
"omn","ASI","AFR",0.0341185523800325
"omn","REA","CHN",0.000452135266089219
"omn","REA","JPN",6.45927315388345E-5
"omn","REA","KOR",0.00359690584468586
"omn","REA","TWN",0.0026143733040321
"omn","REA","IND",0.0154389361754438
